Gene	Coef	Pvalue	FDR	WTmean	MUTmean	MUTminusWT_diff	WT_samples	MUT_samples
HOXA1	1.17178331194932	0.423469558675183	0.565371709465906	-1.17766646660265	4.98204459792283	6.15971106452547	9665	56
ZNF415	1.06523741420516	0.42350842943461	0.565371709465906	-1.20397479812759	7.6296591778631	8.83363397599068	9653	68
KDM5D	-1.74677197940582	0.42353467768544	0.565371709465906	-1.15132388443482	2.40337924996501	3.55470313439983	9696	25
FAM107B	1.43742549662732	0.423651280358553	0.565475620233387	-1.17710946938848	7.99935673857174	9.17646620796022	9684	37
POLL	1.45734786676927	0.42370354449041	0.565493642902807	-1.17454316907672	7.56385250769846	8.73839567677518	9685	36
OR2C1	1.40584543355807	0.423781911458321	0.565546497097095	-1.17644171025329	7.36299324208903	8.53943495234232	9682	39
MAP4	1.01938058769366	0.423838599680065	0.565570413494235	-1.20640743894701	7.23054947690408	8.43695691585109	9647	74
ELMO3	1.27564194532459	0.423983202275127	0.565696839521707	-1.16902645866573	4.38319274258181	5.55221920124753	9674	47
ALDH16A1	1.12133691135595	0.424024340906881	0.565696839521707	-1.18341455232308	5.3874208722953	6.57083542461838	9660	61
SLCO4A1	1.27433621553121	0.424077883144479	0.565696839521707	-1.1745258496808	5.51513122513036	6.68965707481116	9674	47
PCDHGC3	1.20302616545325	0.424088445667894	0.565696839521707	-1.16286301575786	2.63033460596436	3.79319762172222	9668	53
LRRC8B	1.13077037589035	0.424129278989679	0.565699584126936	-1.18648912206746	5.99199176771421	7.17848088978167	9661	60
PBX1	1.09633225028194	0.4243424842685	0.565898223631329	-1.19028680051727	6.11637078694286	7.30665758746012	9657	64
TTC39C	1.47624591793812	0.424355786313437	0.565898223631329	-1.15927550503958	3.58830398807038	4.74757949310996	9686	35
WDPCP	-1.68268359176022	0.424431775749316	0.565947827109659	-1.15466281493939	3.3388676219079	4.49353043684729	9694	27
LOC285556	1.9782367087402	0.424515537257448	0.56595647876383	-1.1767963791776	15.6474886085524	16.82428498773	9701	20
PIGS	1.22544379200671	0.424515850785701	0.56595647876383	-1.17662233923567	5.38796310153024	6.56458544076591	9670	51
FBXW12	1.42156409217627	0.424580516638403	0.565990968314844	-1.17552559818065	7.35427539348381	8.52980099166446	9683	38
ANKRD30BL	0.964994127451234	0.424626508829253	0.566000237431956	-1.14879183143449	-0.426842492740107	0.721949338694384	9632	89
NOB1	1.41788862025685	0.424665062645156	0.566000237431956	-1.174738076157	7.15360234729843	8.32834042345543	9683	38
SLC38A11	1.59469006312996	0.424778038041181	0.566099095367022	-1.16759771067692	7.06791706463713	8.23551477531404	9691	30
GEMIN5	1.01069415890049	0.424906885636741	0.566181580669656	-1.19070101499378	5.09800117865521	6.28870219364899	9646	75
FLOT2	1.49827391220282	0.424932176275654	0.566181580669656	-1.17341987656695	7.75783653156311	8.93125640813006	9687	34
LRCH3	1.25812802394188	0.42499361650205	0.566181580669656	-1.17669623791652	5.81314181532585	6.98983805324238	9673	48
ZNF266	1.47223100814158	0.424995166900638	0.566181580669656	-1.17484833743591	7.89797411923766	9.07282245667357	9686	35
LEP	1.94717795131826	0.425141731967683	0.566325121226856	-1.15650910813939	5.80714779146684	6.96365689960623	9701	20
VWC2L	1.33325382158481	0.425241621702451	0.566406465718712	-1.1782764446349	6.98157044059787	8.15984688523277	9678	43
ZNF311	1.21074824627236	0.425353870720072	0.56650425597363	-1.17842169197629	5.59629687476553	6.77471856674182	9669	52
USP48	0.994802287302715	0.42549035819904	0.566634307235581	-1.19032417897661	4.88746077687735	6.07778495585396	9644	77
SLC4A9	1.23622168854309	0.425682756831028	0.566838785999258	-1.1974217919748	9.54228495914887	10.7397067511237	9671	50
CIR1	-1.85322461927942	0.425773735921535	0.566845409033533	-1.15835395944724	5.98741592945051	7.14576988889775	9699	22
KIRREL	0.932163661873112	0.42579746536995	0.566845409033533	-1.20398454557699	5.62308210582149	6.82706665139848	9633	88
MVK	1.71152788501972	0.425804293481287	0.566845409033533	-1.17399162991874	10.719113455048	11.8931050849667	9695	26
ANKRD1	1.7382412839455	0.426043605479447	0.567112240906902	-1.16476397557375	7.6159841972886	8.78074817286236	9696	25
CLK3	1.34526649722297	0.42611883351538	0.567147059819412	-1.17612493950777	6.68003303011443	7.8561579696222	9679	42
ALDH3B2	1.33008674304827	0.426147513177079	0.567147059819412	-1.170302626315	5.18690500571297	6.35720763202797	9678	43
CD180	-1.22218016079502	0.426209638041157	0.567177999578804	-1.16080010889847	2.38794413367354	3.54874424257201	9670	51
TESPA1	1.37266058738043	0.426364089352785	0.56733178580516	-1.17573736073996	6.78014023736358	7.95587759810353	9680	41
H2AFY2	1.51537101564092	0.426475036756286	0.567427661763562	-1.15782636896401	3.45060485734651	4.60843122631052	9688	33
OR52E2	1.11340268339096	0.426635329018616	0.567589167887342	-1.19879929684588	7.67823396779833	8.87703326464421	9659	62
TFIP11	1.24406829008399	0.426982604627177	0.567961811758337	-1.18699913320624	7.70415743142643	8.89115656463267	9672	49
SSTR2	1.51559443930693	0.426993292985499	0.567961811758337	-1.16566285560204	5.75120735883766	6.9168702144397	9688	33
PDE4C	0.972052905402952	0.42703970877741	0.567971766920744	-1.19614492666453	5.28006408413767	6.4762090108022	9640	81
CYTSB	1.54383075222241	0.427111688972926	0.568015718361533	-1.17345243107066	8.32589695039845	9.49934938146911	9689	32
SEPT6	1.39006233437472	0.427177602938281	0.568051595047542	-1.1659981651661	4.77031622839207	5.93631439355817	9682	39
TECPR2	0.90709587951408	0.427385375964382	0.568276089130912	-1.22110763030108	7.02873507858001	8.24984270888109	9628	93
FBXW9	1.34002484911774	0.427519633294907	0.568353766578722	-1.1741004084093	6.21347501816069	7.38757542657	9679	42
PRPSAP1	1.51094725525746	0.4275217104966	0.568353766578722	-1.16149218358878	4.52679916294663	5.68829134653541	9688	33
A4GALT	1.64784573203001	0.427684874694693	0.568518873523542	-1.16958083104583	8.34268189629603	9.51226272734186	9693	28
PCYT1A	1.40674351290647	0.427760254953597	0.568567270364251	-1.17688021778115	7.69945385641934	8.87633407420048	9683	38
PBRM1	0.572850582113437	0.427840467142365	0.568622080271473	-0.981604970528423	-6.91685205693183	-5.93524708640341	9458	263
ST6GALNAC3	1.11104496465191	0.428071120086468	0.568825797981894	-1.19599658838149	7.37992035302213	8.57591694140363	9660	61
UBAC2	-1.80628869640339	0.42807172774304	0.568825797981894	-1.1572802283162	5.22398921650591	6.38126944482211	9698	23
FAM58B	1.6991917926789	0.428135959696705	0.568859336613409	-1.17134659717371	9.7328214372385	10.9041680344122	9695	26
CCRL2	1.76558748055731	0.428530962656559	0.56928521075219	-1.15913394762231	5.70708282760966	6.86621677523197	9697	24
C19orf45	1.61022760407765	0.428534524948972	0.56928521075219	-1.16359361571969	6.01370418359723	7.17729779931692	9692	29
PICK1	-1.46118547376207	0.428666018858318	0.569374811468754	-1.14740563974584	0.30340355278088	1.45080919252672	9686	35
LRRC25	1.8861288572181	0.428680028046665	0.569374811468754	-1.15375617056167	4.20395010558629	5.35770627614796	9700	21
NADK	1.35484795455858	0.428821390370538	0.569510720447499	-1.18297706834097	8.48941754413784	9.67239461247881	9680	41
LBH	-1.80298265007761	0.428906357193244	0.569571713552907	-1.14927558294254	1.848813093297	2.99808867623953	9698	23
ZNF599	1.23852564688242	0.428966214425271	0.569599353986554	-1.19185471274457	8.66258937621677	9.85444408896134	9672	49
DDX18	1.28822980664328	0.429100212079858	0.569693180660429	-1.16276889099671	3.28444193451807	4.44721082551478	9676	45
COASY	1.26074238446067	0.42911835856351	0.569693180660429	-1.17756120656182	6.13989808613007	7.31745929269189	9674	47
CCNT2	1.66277237322461	0.429154023953534	0.569693180660429	-1.17072598175493	9.10613944079224	10.2768654225472	9694	27
MST1P9	0.909209398875297	0.429338753631136	0.569886550516299	-1.18274368422979	3.01193133882279	4.19467502305258	9627	94
HOXD9	1.88900793185648	0.429471485579816	0.569932612971744	-1.16415975391358	9.0094147967073	10.1735745506209	9700	21
CCT8	1.63112022321255	0.429490419151754	0.569932612971744	-1.16060551818426	5.23562091175582	6.39622642994009	9693	28
ECSIT	1.5276748113997	0.429490653712479	0.569932612971744	-1.16183829558805	4.80935449130503	5.97119278689309	9689	32
MYOZ1	1.5263338573215	0.430113686077129	0.570688484528426	-1.17004902432614	7.29540920203322	8.46545822635936	9689	32
PHKB	0.974944991576407	0.43013849995713	0.570688484528426	-1.19958241108896	5.86356589226437	7.06314830335334	9642	79
ITLN1	1.16842098612267	0.430334099996574	0.570896079371649	-1.169540350751	3.66591142051452	4.83545177126552	9666	55
CNTN4	0.679792859729454	0.430437630117728	0.570981504436037	-1.28672108373875	6.93002600862111	8.21674709235986	9550	171
DIS3L	1.24368997228304	0.43056751468795	0.571050750079277	-1.19138804533789	8.7738470900521	9.96523513538999	9673	48
PARD6B	1.45528834568708	0.430568116448835	0.571050750079277	-1.14963804898148	0.921206862964299	2.07084491194578	9686	35
ZNF564	1.68467451174359	0.430913547094133	0.571437913530359	-1.15729064582235	4.49157342372196	5.64886406954431	9695	26
EOMES	1.17419317441407	0.430938373066078	0.571437913530359	-1.18419170240426	6.3783200909455	7.56251179334975	9667	54
ADAM18	0.820684925289223	0.431126404682166	0.571635292002919	-1.24765666114653	7.36846519410122	8.61612185524775	9602	119
TCTN1	1.36056410422679	0.431296392520908	0.571808712330746	-1.18544067622054	9.32748210650464	10.5129227827252	9681	40
RAPGEF3	1.0732655672634	0.431374462869861	0.571831254898824	-1.19425254378194	6.59308708503929	7.78733962882124	9656	65
GPR50	0.874282787369812	0.431391787745319	0.571831254898824	-1.19396111380844	3.8903225740804	5.08428368788885	9622	99
ME1	1.16037537284345	0.431587190807913	0.572038296238452	-1.19601425165413	7.98473378516836	9.18074803682249	9664	57
SURF6	1.71574994248186	0.432051944670021	0.572554899859134	-1.17143063272248	10.2015805058521	11.3730111385746	9696	25
ZNF506	1.51732798031302	0.432057344343346	0.572554899859134	-1.17301311364101	8.19287986990139	9.3658929835424	9689	32
TMPRSS5	-1.87388265763874	0.43209469103085	0.572554899859134	-1.15254958831215	3.64662401890335	4.7991736072155	9700	21
FOXK2	1.26992756602134	0.43227080508173	0.57273624333279	-1.18206483365013	7.24620355074177	8.4282683843919	9675	46
SEL1L2	0.885237368365945	0.432420815949903	0.572882971657567	-1.22171909497479	6.91701164206787	8.13873073704266	9626	95
ENO1	-1.45020339109523	0.432638794254617	0.573119710286081	-1.15776620542371	3.17061610008978	4.32838230551349	9686	35
FOS	1.71274571767674	0.432751861151053	0.573217441649964	-1.17095755126962	10.0181005951734	11.1890581464431	9696	25
POLH	1.53990470444861	0.432791196004013	0.57321749963709	-1.16568716300633	6.20505507420938	7.37074223721572	9690	31
SIAH3	1.37662979553614	0.432844823332424	0.573234829292232	-1.17887700943615	7.96757187512536	9.1464488845615	9682	39
C7orf50	1.7923070119341	0.432911132165793	0.573234829292232	-1.16616816607639	8.97160749469483	10.1377756607712	9698	23
CSH2	-1.51571622470839	0.432922157045843	0.573234829292232	-1.1550249351368	2.74639669717341	3.90142163231021	9689	32
KIAA0649	1.37988848707218	0.433020906587552	0.573313549887085	-1.18621531041881	9.78935213446247	10.9755674448813	9682	39
XRN2	1.12654066621638	0.433210868011602	0.573464454721617	-1.19527451707887	7.70320269486683	8.8984772119457	9663	58
ZNF775	1.47353745678152	0.433245664213651	0.573464454721617	-1.18152728056577	10.0677313120516	11.2492585926174	9687	34
CRAT	1.12726965109851	0.433252808276212	0.573464454721617	-1.1792349403839	5.03095390859895	6.21018884898285	9663	58
FBF1	1.15661952037287	0.433382797035749	0.573556585828639	-1.17704597572487	4.9849908931942	6.16203686891907	9666	55
HAUS4	1.64783031618611	0.433436353369909	0.573556585828639	-1.15901050126343	4.89984803765809	6.05885853892151	9694	27
TMEM106C	1.86527126013565	0.433440356347984	0.573556585828639	-1.16152034732029	7.79026032266226	8.95178066998255	9700	21
PDK3	1.51149725849146	0.433593783115335	0.573674472927696	-1.16042384169625	4.38108437387724	5.54150821557349	9689	32
NEU3	1.82408365466209	0.433642134370776	0.573674472927696	-1.16295218963768	8.01460841204195	9.17756060167962	9699	22
MGAT4B	1.61468018585042	0.433647411573558	0.573674472927696	-1.16137603900128	5.50235870744556	6.66373474644683	9693	28
CD8B	-1.33247825256198	0.433725079183144	0.573725195412357	-1.15219351406823	1.16497905798761	2.31717257205584	9679	42
LALBA	1.92129096435	0.433975596733211	0.574004531345496	-1.16116925058777	8.06754988605109	9.22871913663885	9701	20
PCNXL4	1.75299703003179	0.434082673190894	0.574072712025701	-1.16001975144172	6.0649844791457	7.22500423058742	9697	24
OR8H2	0.835715938812762	0.434105844065223	0.574072712025701	-1.21714968180317	5.5936928843435	6.81084256614667	9614	107
ZNF557	1.51074922989509	0.434279013924931	0.574249663205911	-1.16698718716324	6.36834231855307	7.53532950571631	9689	32
GAB2	1.25862358559345	0.434382556965962	0.574334522709482	-1.16196054879627	3.01774798637088	4.17970853516716	9675	46
KIAA0408	1.4937349512576	0.434537236801486	0.574486973058167	-1.16928237099854	6.81380933342302	7.98309170442156	9688	33
SLC25A10	1.50580044212212	0.434884124641441	0.574872236895979	-1.16550297274371	5.91895002134221	7.08445299408592	9689	32
GTPBP8	1.77763807414186	0.434907456208165	0.574872236895979	-1.15540709678769	4.43417923548399	5.58958633227168	9698	23
TNFSF15	-1.55785969435027	0.435039033966884	0.574966244492915	-1.15290054628119	2.32024305933787	3.47314360561906	9691	30
GPNMB	1.14086867822951	0.435062749828132	0.574966244492915	-1.16993802294433	3.64819802725109	4.81813605019542	9665	56
VAMP7	1.77797869178043	0.435128476039011	0.574966244492915	-1.16401695225563	8.06454351061635	9.22856046287198	9698	23
TRIM14	1.70391872444879	0.435174093032211	0.574966244492915	-1.16874788833156	9.16110492127587	10.3298528096074	9696	25
SLC9A1	1.09608615390245	0.435175630385275	0.574966244492915	-1.19271305061476	6.85993715914302	8.05265020975779	9660	61
MED22	1.91043843953436	0.435292948378094	0.574986414690904	-1.16718781756041	10.9868557961332	12.1540436136936	9701	20
MAOA	1.48350602591511	0.435293064482189	0.574986414690904	-1.15911039121535	3.82756266252853	4.98667305374388	9688	33
TMPRSS4	1.33736656079095	0.435309133611696	0.574986414690904	-1.18203348799115	8.26664052496087	9.44867401295202	9680	41
AVL9	1.28667277986283	0.435384427933676	0.575033805823321	-1.15420187367721	1.50135521235106	2.65555708602827	9677	44
TCRA	0.990608209269201	0.435682518733252	0.575375420095901	-1.22587908193287	7.8143281762729	9.04020725820577	9631	90
ZNF358	1.17417899780981	0.435921264465231	0.575638606741786	-1.19633553092297	8.73622661759299	9.93256214851596	9668	53
AURKB	1.70212932580212	0.436131060143304	0.575770194808852	-1.16848486309892	9.05909321504775	10.2275780781467	9696	25
TTLL5	0.913368526329798	0.436136880916911	0.575770194808852	-1.21780407508648	7.13584946678594	8.35365354187242	9633	88
GALNTL2	1.04821960180361	0.43613931200443	0.575770194808852	-1.20124080937696	7.24155339242461	8.44279420180157	9653	68
PCDHGA11	0.987516266712133	0.436345796900651	0.575990665126999	-1.19924799545285	6.19725682543049	7.39650482088333	9646	75
C1QA	1.63714796645981	0.436408623102715	0.576003119631516	-1.15510374061907	3.49717627149582	4.65228001211489	9694	27
SH2B2	1.63737249480666	0.436434195928903	0.576003119631516	-1.15727981071164	4.27846602991527	5.43574584062691	9694	27
EXD3	-1.2580379292684	0.436526058345405	0.576072244703855	-1.16953339521011	4.61051513971559	5.7800485349257	9675	46
MCCC2	1.3974050171426	0.436638767234448	0.576168865338582	-1.17138447170895	6.50095464320404	7.67233911491299	9684	37
ST3GAL2	1.69856925608325	0.436873164304313	0.576426028220641	-1.16815722917252	8.93202367303567	10.1001809022082	9696	25
PTH1R	1.1827545133835	0.437002682156894	0.576434616110623	-1.18836024182164	7.44429376812625	8.63265400994789	9669	52
RHAG	1.20631110749913	0.4370205950662	0.576434616110623	-1.18101314757972	6.36852496025194	7.54953810783166	9671	50
ERCC5	1.09148785868872	0.437087540808862	0.576434616110623	-1.20050064464812	8.09318565688484	9.29368630153296	9660	61
POPDC3	1.41507462238978	0.437113653997908	0.576434616110623	-1.17916091996482	8.80615576745625	9.98531668742108	9685	36
ZFR2	1.06545317096118	0.437118506360313	0.576434616110623	-1.1948345391419	6.80258191035075	7.99741644949265	9657	64
GSG1	1.63262206283517	0.437149422999655	0.576434616110623	-1.16742345718321	7.92041080381957	9.08783426100278	9694	27
ZNHIT1	1.85477382712779	0.437156254208509	0.576434616110623	-1.15746669543145	5.91785921210194	7.07532590753339	9700	21
LAYN	1.47876296958622	0.437472211077547	0.576799104149149	-1.17251724883009	7.76349104348483	8.93600829231492	9688	33
SIGLEC14	1.2426404006388	0.437519075948437	0.576808765498983	-1.18317132071401	7.29462668843392	8.47779800914793	9674	47
C2orf3	1.85035679597356	0.437608129516985	0.576835662438505	-1.16513147608008	9.45825789265958	10.6233893687397	9700	21
ZNF789	1.69628547082864	0.437618555889326	0.576835662438505	-1.15669283239237	4.48567202582116	5.64236485821353	9696	25
S100PBP	1.43442997041055	0.4376866363383	0.576873280110169	-1.17846087107193	8.89771699919548	10.0761778702674	9686	35
ZNF134	1.66247235545066	0.437962339961268	0.577184514696923	-1.15131025299112	2.26157694300032	3.41288719599144	9695	26
DCAF6	0.969283972209585	0.438053424077727	0.577252407539514	-1.21073290219124	7.44358709742058	8.65431999961182	9644	77
MOG	1.31255351883707	0.438563322497557	0.577872137998271	-1.17762578213401	7.02590578676673	8.20353156890074	9679	42
MPPE1	1.89049493016841	0.438714987381953	0.578019773405158	-1.15986011690222	7.432554591877	8.59241470877922	9701	20
IDH3B	1.5973799709376	0.438831468309361	0.578081485112608	-1.17835163124487	11.3789449794876	12.5572966107325	9693	28
SLC16A3	1.5199167432295	0.438853473614938	0.578081485112608	-1.16979153274406	7.48800161480758	8.65779314755164	9690	31
TRIM51	1.32968632106433	0.438880699781153	0.578081485112608	-1.16141696207706	3.39912904085517	4.56054600293223	9680	41
KRT72	1.00170847152004	0.43902259621543	0.578154857540675	-1.20307545567258	7.01837735491442	8.221452810587	9649	72
ZNF800	1.14208553180567	0.439040809642846	0.578154857540675	-1.1747124805139	4.57488971666259	5.74960219717648	9666	55
PCGF6	1.75994428685399	0.439055292802326	0.578154857540675	-1.15846469752443	5.72342323308649	6.88188793061092	9698	23
NCLN	1.49433335777227	0.439163828961365	0.578245586707342	-1.16779547274855	6.61307603843116	7.78087151117971	9689	32
CDC20	1.51660879743802	0.439213524119915	0.578258830735984	-1.15294067999184	2.22075119000094	3.37369186999278	9690	31
FARS2	1.39138021873554	0.439425536676462	0.578485756593838	-1.1702489007412	6.20374196072612	7.37399086146732	9684	37
MTA3	1.51523533789753	0.439636939755647	0.578711839221794	-1.16981917488885	7.49664201425973	8.66646118914858	9690	31
DNAJB1	1.72132274479623	0.43968833391866	0.578727273866775	-1.16416659171132	7.74048073307284	8.90464732478416	9697	24
HAT1	1.53972597405021	0.439736849356129	0.578738917028108	-1.16687332464296	6.83391622946645	8.00078955410941	9691	30
CSE1L	1.05724403238269	0.439845196884355	0.578829296170472	-1.19076202780902	6.18807813001308	7.3788401578221	9657	64
FAM108A1	1.45184417592329	0.439981681833594	0.578956684068757	-1.15879544378075	3.59116357862349	4.74995902240424	9687	34
PIAS3	1.19456721159582	0.440090444271281	0.579032387724446	-1.16979208088724	4.19814624059246	5.3679383214797	9671	50
MYL9	1.79660412262524	0.440118592602398	0.579032387724446	-1.16006497225131	6.74173925611737	7.90180422836868	9699	22
LOC96610	1.22982401170534	0.440266775359295	0.579175111426218	-1.17091150506992	4.52865662868091	5.69956813375083	9672	49
ANKRD36BP2	-1.14984912066455	0.440312389614536	0.579182891721798	-1.1918317474785	7.4268203062288	8.6186520537073	9665	56
ENPP4	1.15507768309437	0.440377752366553	0.579197334644495	-1.1951754697968	8.34461785731098	9.53979332710778	9667	54
ZNF300	1.01898934514976	0.440402771486146	0.579197334644495	-1.20252020806827	7.29816153687093	8.5006817449392	9652	69
TKTL2	0.858438660920186	0.440486192210426	0.579254827668821	-1.22077118726197	6.49604506670522	7.7168162539672	9622	99
TATDN3	1.79391983806649	0.440543811626762	0.579278383760508	-1.15617074659494	5.0249167724268	6.18108751902173	9699	22
RNF26	1.48756199612303	0.441142499246869	0.580013331066381	-1.16742820078881	6.50187297537089	7.66930117615969	9689	32
LOC284232	-1.81402580283833	0.441282429422678	0.580145026840357	-1.1077975617324	-16.30106140856	-15.1932638468276	9699	22
GLRA3	1.04293517032387	0.441523876947361	0.580410149647238	-1.20867850752314	8.58544072583415	9.79411923335729	9655	66
LMBRD2	1.20378617403877	0.441677278551972	0.580553931624568	-1.18100308716844	6.52061136453587	7.70161445170431	9672	49
DRG2	1.5923449655876	0.441712841252499	0.580553931624568	-1.16761501269757	7.66215770880847	8.82977272150604	9693	28
TCF25	1.25374513092277	0.441850875643928	0.580683039795447	-1.19105889894995	9.36742231130633	10.5584812102563	9676	45
SGK494	1.82993057330009	0.442017698771319	0.580824491646817	-1.15479298867017	4.68286132713162	5.8376543158018	9700	21
KIAA0907	1.02063821579283	0.442044035684669	0.580824491646817	-1.18899134524862	5.5026699037364	6.69166124898502	9653	68
QKI	1.43994320963634	0.442077946072126	0.580824491646817	-1.1736284651165	7.81726586331426	8.99089432843076	9687	34
TSTD2	1.55808219934972	0.442122095682444	0.580830189456207	-1.16174781200098	5.39682385112605	6.55857166312704	9692	29
EXOSC5	1.87376400118182	0.442248720976181	0.580944227473573	-1.15359899717337	4.39559846739799	5.54919746457136	9701	20
SERAC1	1.32877626235478	0.442502409970298	0.581173273733007	-1.16341650629437	3.99708238012177	5.16049888641613	9681	40
MGAT2	1.82735821021796	0.44250275718872	0.581173273733007	-1.15715020585607	5.77167117014375	6.92882137599982	9700	21
RHPN2	0.954462807094443	0.442619428570801	0.581274178001567	-1.20564588394326	6.60361659177299	7.80926247571625	9642	79
VEZT	1.13218787225507	0.442684961772446	0.581307912448084	-1.18506762702269	6.39475964673572	7.57982727375842	9666	55
SPG11	0.745908932505345	0.442736772517387	0.581323622919284	-1.2558667405871	7.31102227504315	8.56688901563025	9592	129
PALLD	0.933844646941609	0.442949115835462	0.581550094575554	-1.20218175523066	5.91070776143251	7.11288951666317	9639	82
GALR2	1.55921338290003	0.443107236119947	0.581705342189679	-1.18276928039022	12.4223435624538	13.605112842844	9692	29
ERI2	1.78394839839876	0.443275343551204	0.581873671681529	-1.15570849086111	4.82112502868257	5.97683351954368	9699	22
PHF10	-1.58287543552572	0.443430385846664	0.58202438312815	-1.14511233627001	-0.127786670203485	1.01732566606652	9693	28
MPHOSPH10	1.2089463153668	0.443469946045138	0.58202438312815	-1.16396022443958	3.24656976610835	4.41052999054793	9673	48
FGF6	1.29299294287054	0.44359956911338	0.582142134910056	-1.16599634103203	4.34587339567052	5.51186973670256	9679	42
DPEP1	1.3069971722944	0.443788244547798	0.58233735381434	-1.18015819866941	7.82388928997457	9.00404748864398	9680	41
HAO2	1.20642660824546	0.443905629328179	0.582438998675133	-1.182686507268	6.85289787888079	8.03558438614878	9672	49
PRR5-ARHGAP8	1.17499618599187	0.444049777400621	0.582575737634682	-1.1814107314291	6.15208576840559	7.3334964998347	9669	52
PYGO2	1.43651414235005	0.444182916422534	0.582698009863174	-1.17720010954155	8.8348693793555	10.012069488897	9687	34
ESPNL	1.04568422665044	0.444333638445429	0.582773003010358	-1.1977756189378	7.11645344973017	8.31422906866796	9656	65
ZNF37A	1.29069918219322	0.444355171924107	0.582773003010358	-1.18922904742697	9.69990590035194	10.8891349477789	9679	42
ST6GALNAC6	1.47720173450256	0.444366271248903	0.582773003010358	-1.17507753834445	8.81794896213999	9.99302650048444	9689	32
VAT1	1.63819444320525	0.444399866919613	0.582773003010358	-1.16471688946568	7.26070542841885	8.42542231788453	9695	26
ZNF146	1.77719243006289	0.444536943270846	0.582873821404296	-1.15778061954563	5.73465121555366	6.89243183509929	9699	22
COBLL1	0.873206827806715	0.444575100045003	0.582873821404296	-1.21837626105629	6.74596493783987	7.96434119889616	9628	93
DAZL	1.74571300385524	0.444617529307626	0.582873821404296	-1.15681654106471	5.02847447889672	6.18529101996142	9698	23
CD55	1.57943708790779	0.444636558942245	0.582873821404296	-1.17115963893363	8.88923135545759	10.0603909943912	9693	28
GBX2	1.5519255138012	0.444761577701589	0.582985324087016	-1.17101450607372	8.49381691846994	9.66483142454366	9692	29
DDX46	1.09902404914676	0.444832756892098	0.583026241155226	-1.17881036581285	4.96021832101183	6.13902868682468	9663	58
RNF180	1.4118345054237	0.444999143605045	0.583191924726375	-1.1754497326312	8.06440594385372	9.23985567648492	9686	35
SMCR7L	1.3565264206873	0.445063214716022	0.583223501256807	-1.18390987855909	9.49072241728292	10.674632295842	9683	38
USH1G	1.27375082398823	0.445142446920311	0.583274937858848	-1.16633840117648	4.29467777569875	5.46101617687523	9678	43
SERPING1	1.07222452765553	0.445404628923839	0.583566064784004	-1.19654612777552	7.46694577181404	8.66349189958956	9660	61
KRTAP13-3	-1.54773416002113	0.445454985414964	0.583579632023969	-1.15995043764636	4.79612894612593	5.95607938377229	9692	29
ZNF836	1.06925612354636	0.445515504154867	0.583606508944541	-1.17836215570228	4.58732003037885	5.76568218608112	9660	61
FAM63A	1.40744165951119	0.445683494673953	0.583774151894263	-1.17761479093667	8.66357036519082	9.84118515612749	9686	35
TPD52	1.62997847974923	0.446106502126585	0.584275766184105	-1.16627638445715	7.84221711850521	9.00849350296236	9695	26
HIST2H2BE	1.50398493172825	0.446191322072502	0.584329200927618	-1.17575801917941	9.35300979411542	10.5287678132948	9690	31
HNRPDL	1.69708481437322	0.446227406096004	0.584329200927618	-1.15166695868037	2.69010817052801	3.84177512920838	9697	24
CCNG2	1.85646800731525	0.446308012686854	0.58438230094135	-1.15275675362113	3.98706823238228	5.1398249860034	9701	20
ZNF883	1.21809031781146	0.44657692942741	0.584592260146022	-1.20037889032828	10.8364570809543	12.0368359712826	9674	47
SCAPER	0.90698318461949	0.446586376355659	0.584592260146022	-1.20927186464153	6.46343277005713	7.67270463469865	9636	85
LRCH4	1.09890677990968	0.446588576278526	0.584592260146022	-1.19449257028524	7.5729276626786	8.76742023296384	9663	58
TACR2	1.38761304416942	0.44676882536786	0.584775739573992	-1.16381267334505	4.67705108655325	5.8408637598983	9685	36
CCDC178	1.64176384286035	0.446898795166338	0.584893381419369	-1.15890165187535	5.09229279617842	6.25119444805377	9695	26
C1R	1.1367350547222	0.447021723636062	0.58498143819313	-1.18352236651005	6.25849657077252	7.44201893728257	9667	54
SPATA19	1.62758849159497	0.447046271465845	0.58498143819313	-1.16696363260537	8.09848137993075	9.26544501253613	9695	26
OR2L13	0.840387047327848	0.44710290764692	0.585003077996495	-1.21048942244924	5.42966831153236	6.6401577339816	9621	100
SPTAN1	0.638521962047989	0.447326983602652	0.585243777578611	-1.29483795193927	7.23371278697291	8.52855073891218	9547	174
RUNX3	1.38179272598266	0.447607706057746	0.585549329859651	-1.15902018753717	3.3877392796281	4.54675946716527	9685	36
PRR23C	-1.60428368543057	0.447640803065645	0.585549329859651	-1.15710671670299	4.21631886992063	5.37342558662361	9694	27
EPYC	1.31472315778475	0.447960676082683	0.585915214575064	-1.17841236139122	7.62645420993821	8.80486657132943	9681	40
MAP7D2	1.0915099293566	0.448028108103518	0.585950880244036	-1.18121392149828	5.36065898632803	6.54187290782631	9663	58
GSTP1	1.72508941543366	0.448106745117273	0.586001192588374	-1.15584507846379	4.61885516134342	5.7747002398072	9698	23
CCT3	1.1961502930239	0.448313385628872	0.586202556744822	-1.18475200413332	7.43654653647361	8.62129854060694	9673	48
OR1K1	1.42823131685962	0.448341087679671	0.586202556744822	-1.16629765885576	5.72863291484763	6.89493057370339	9687	34
